Date,asset,spd,carry,endo
2008-02-01,CZK,0.008809525157414289,7.023995131224714e-4,0.00951192467053676
2008-02-08,CZK,-0.01854267638212148,7.172266296863698e-4,-0.01782544975243511
2008-02-15,CZK,0.036095090056273094,7.209316232882749e-4,0.03681602167956137
2008-02-22,CZK,0.015526484809966323,7.246359032247145e-4,0.01625112071319104
2008-02-29,CZK,0.021557649453497696,7.246359032247145e-4,0.02228228535672241
2008-03-07,CZK,0.013479794547839319,7.22783852447544e-4,0.014202578400286863
2008-03-14,CZK,0.019250991955405805,7.283394697707154e-4,0.019979331425176522
2008-03-21,CZK,-0.02929140220133597,7.375952668549792e-4,-0.02855380693448099
2008-03-28,CZK,0.027749834177851262,7.412963386969859e-4,0.02849113051654825
2008-04-04,CZK,0.005421592666744246,7.412963386969859e-4,0.006162889005441232
2008-04-11,CZK,0.009658806224325467,7.338934825835316e-4,0.010392699706908998
2008-04-18,CZK,-0.004453506200031487,7.320423232010776e-4,-0.00372146387683041
2008-04-25,CZK,-0.015851759960713974,7.320423232010776e-4,-0.015119717637512896
2008-05-02,CZK,-0.016489637149292857,7.338934825835316e-4,-0.015755743666709326
2008-05-09,CZK,0.013206985785562342,7.320423232010776e-4,0.01393902810876342
2008-05-16,CZK,0.006731734251622434,7.283394697707154e-4,0.0074600737213931494
2008-05-23,CZK,0.009853220991958622,7.264877756544973e-4,0.010579708767613119
2008-05-30,CZK,-0.011719067227829782,7.283394697707154e-4,-0.010990727758059067
2008-06-06,CZK,0.03230547953610463,7.283394697707154e-4,0.03303381900587535
2008-06-13,CZK,-0.00856931746954448,7.320423232010776e-4,-0.007837275146343402
2008-06-20,CZK,0.01545348312555328,7.320423232010776e-4,0.01618552544875436
2008-06-27,CZK,0.024564187880796506,7.338934825835316e-4,0.025298081363380038
2008-07-04,CZK,0.003948312168169821,7.320423232010776e-4,0.004680354491370898
2008-07-11,CZK,0.02228776055578363,7.264877756544973e-4,0.023014248331438128
2008-07-18,CZK,0.013725336545254319,7.264877756544973e-4,0.014451824320908815
2008-07-25,CZK,-0.04250791746631988,7.22783852447544e-4,-0.04178513361387234
